Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197
0.72842,0.69435,0.56518,0.6157,0.6532,0.63601,0.62507,0.77463,0.77515,0.73289,0.66168,0.75,0.60647,0.67515,0.56004,0.75417,0.5939,0.73028,0.62351,0.68906,0.59814,0.69554,0.60945,0.75476,0.74375,0.63601,0.79375,0.72731,0.66265,0.70885,0.70469,0.64427,0.52976,0.75469,0.77299,0.6407,0.64531,0.63661,0.8381,0.67292,0.59219,0.49955,0.62612,0.63445,0.53646,0.54591,0.77292,0.57671,0.60022,0.72307,0.71302,0.68289,0.49851,0.74539,0.74449,0.61406,0.63601,0.70945,0.64182,0.64435,0.69174,0.68966,0.65781,0.77046,0.69219,0.74747,0.72195,0.70744,0.61064,0.63497,0.68973,0.64062,0.71875,0.7401,0.64226,0.66146,0.68132,0.67879,0.65588,0.62723,0.65119,0.49888,0.65015,0.7375,0.7157,0.5715,0.67039,0.68177,0.6099,0.80945,0.69077,0.82039,0.62976,0.6965,0.73393,0.67619,0.70632,0.75156,0.72813,0.71771,0.68028,0.64494,0.69688,0.74687,0.71838,0.5974,0.66935,0.7407,0.5779,0.58497,0.77411,0.63973,0.66109,0.7756,0.63185,0.72612,0.69695,0.8439,0.70945,0.69643,0.63921,0.71875,0.64903,0.66726,0.71302,0.62679,0.66369,0.80112,0.65223,0.55588,0.72299,0.60476,0.63467,0.76406,0.7346,0.72195,0.69859,0.55164,0.69851,0.69479,0.64442,0.58452,0.64799,0.72039,0.57202,0.64844,0.60945,0.73504,0.74271,0.63132,0.74479,0.63028,0.70632,0.64487,0.75164,0.54435,0.62917,0.60112,0.63289,0.72396,0.59494,0.63802,0.6901,0.74539,0.71414,0.71302,0.51734,0.68125,0.66406,0.72515,0.684,0.66064,0.65945,0.64122,0.63356,0.70112,0.65677,0.71049,0.60216,0.69226,0.63132,0.61161,0.71257,0.7715,0.65268,0.67626,0.61577,0.7125,0.575,0.72307,0.66265,0.76629,0.68103,0.76414,0.63185,0.57143,NaN
0.67061,0.71778,0.76362,0.73601,0.71414,0.6657,0.76726,0.68036,0.74234,0.79382,0.74762,0.84844,0.75179,0.83921,0.68348,0.71615,0.60067,0.7006,0.65632,0.7375,0.69033,0.80647,0.76726,0.7907,0.61406,0.7157,0.82344,0.68512,0.66421,0.79583,0.6875,0.74792,0.7407,0.76875,0.69435,0.68289,0.68438,0.68192,0.74903,0.7849,0.69688,0.57924,0.7756,0.72351,0.60885,0.69955,0.85365,0.70015,0.69241,0.73088,0.76042,0.74382,0.5532,0.7657,0.69293,0.6625,0.68445,0.80476,0.61942,0.78237,0.79122,0.67455,0.79062,0.73765,0.73125,0.74799,0.72351,0.75275,0.73512,0.62091,0.609,0.81406,0.71406,0.71771,0.68445,0.7849,0.6933,0.80744,0.69494,0.76004,0.77879,0.53482,0.73296,0.66719,0.75789,0.67515,0.69382,0.73021,0.58542,0.63289,0.73296,0.7782,0.63757,0.83036,0.73757,0.72879,0.67664,0.7625,0.71719,0.7276,0.65372,0.80588,0.81406,0.75469,0.64077,0.71354,0.77612,0.74539,0.65759,0.72612,0.67463,0.77775,0.72827,0.80112,0.78966,0.80268,0.72351,0.76838,0.65476,0.64278,0.55015,0.76719,0.70893,0.7032,0.66354,0.59085,0.81317,0.77247,0.83192,0.73036,0.78497,0.6907,0.6654,0.70625,0.61741,0.77664,0.7189,0.63445,0.77195,0.66615,0.81786,0.69546,0.82247,0.60945,0.69234,0.77812,0.78601,0.71994,0.71198,0.71101,0.7974,0.6756,0.71414,0.7058,0.77507,0.63966,0.65365,0.69435,0.69903,0.79323,0.66525,0.72292,0.75521,0.76257,0.76257,0.83854,0.66577,0.65469,0.69688,0.82046,0.73557,0.63929,0.71726,0.79903,0.75908,0.74435,0.75417,0.72768,0.7006,0.82195,0.72351,0.66942,0.78914,0.78661,0.71778,0.7622,0.78609,0.72031,0.62031,0.80692,0.74859,0.76057,0.66384,0.7657,0.69174,0.66153,NaN
0.66652,0.72098,0.6189,0.634,0.66823,0.57307,0.5526,0.6346,0.6872,0.72619,0.70082,0.7058,0.71853,0.64033,0.63981,0.70476,0.58929,0.81109,0.60848,0.64799,0.47061,0.64196,0.68713,0.62619,0.78705,0.68036,0.70268,0.69561,0.6872,0.7032,0.55112,0.69591,0.50848,0.78862,0.68921,0.6401,0.61674,0.68512,0.70327,0.65476,0.60112,0.65312,0.60171,0.55692,0.63185,0.58177,0.69539,0.60751,0.63103,0.69554,0.66778,0.64792,0.59479,0.61667,0.69092,0.60112,0.64494,0.65275,0.60804,0.69271,0.78281,0.64442,0.66362,0.75751,0.57612,0.79911,0.66838,0.76116,0.61436,0.6564,0.71012,0.64643,0.74018,0.7657,0.81473,0.67976,0.74754,0.60856,0.73981,0.63199,0.73304,0.52135,0.67887,0.6558,0.66198,0.63876,0.64792,0.61049,0.68966,0.68385,0.60387,0.75119,0.63854,0.71272,0.74167,0.71116,0.7215,0.72299,0.71205,0.74122,0.72359,0.64241,0.61518,0.79643,0.59814,0.67091,0.62723,0.67775,0.63162,0.68973,0.68824,0.69137,0.70751,0.70223,0.66786,0.69219,0.77463,0.72262,0.68088,0.74702,0.60751,0.65268,0.71615,0.63854,0.68966,0.64821,0.57054,0.81734,0.60595,0.62522,0.78609,0.61354,0.57902,0.74487,0.75915,0.72775,0.66376,0.64494,0.66682,0.64226,0.60543,0.52783,0.64234,0.80744,0.67783,0.62299,0.5776,0.60231,0.7256,0.61004,0.72351,0.71317,0.62775,0.66421,0.71057,0.59807,0.62664,0.66406,0.70952,0.69435,0.57574,0.62091,0.69695,0.62619,0.61979,0.61466,0.57939,0.67455,0.65112,0.6747,0.6721,0.76853,0.6651,0.63542,0.65707,0.66734,0.73341,0.63921,0.57359,0.56354,0.65573,0.58824,0.59338,0.6596,0.59077,0.59769,0.58408,0.55268,0.69435,0.68304,0.6872,0.68668,0.61287,0.63557,0.60833,0.57188,NaN
0.77016,0.62984,0.70692,0.76473,0.71771,0.75067,0.68646,0.73512,0.78668,0.68192,0.7378,0.77403,0.70134,0.64918,0.72991,0.61362,0.68251,0.59807,0.58088,0.74018,0.64301,0.53207,0.72411,0.67879,0.64903,0.609,0.57403,0.66384,0.75126,0.69955,0.84122,0.67664,0.53713,0.65997,0.72932,0.71354,0.7381,0.7971,0.74025,0.77924,0.71518,0.66927,0.71369,0.73244,0.7032,0.61875,0.68862,0.63512,0.72946,0.80231,0.76101,0.79948,0.67552,0.55365,0.62686,0.68185,0.65067,0.75536,0.69501,0.72031,0.65417,0.71577,0.67872,0.61845,0.80372,0.59859,0.74598,0.72418,0.76071,0.609,0.73772,0.54799,0.64591,0.58705,0.65588,0.65632,0.57827,0.72991,0.59137,0.7221,0.73564,0.66562,0.71376,0.66153,0.80833,0.62887,0.75052,0.65789,0.69851,0.72396,0.68251,0.64442,0.70365,0.70908,0.66302,0.67626,0.66786,0.6006,0.67091,0.65007,0.61057,0.72418,0.74487,0.57091,0.61324,0.67351,0.66734,0.67723,0.59464,0.66734,0.76272,0.73147,0.65699,0.66421,0.67984,0.59896,0.64598,0.6596,0.71473,0.63088,0.69762,0.80528,0.725,0.75052,0.74851,0.49457,0.81168,0.67307,0.68772,0.7497,0.69807,0.6724,0.73579,0.6756,0.78051,0.79911,0.71845,0.53817,0.67254,0.72924,0.72679,0.67418,0.77619,0.59442,0.60439,0.69435,0.63333,0.73616,0.79695,0.69494,0.61674,0.57827,0.78973,0.71786,0.62775,0.71421,0.64903,0.66042,0.66213,0.72507,0.49293,0.74226,0.72455,0.77567,0.77448,0.70789,0.70595,0.63028,0.68497,0.78981,0.63512,0.62426,0.67396,0.72344,0.72842,0.73244,0.71101,0.79286,0.6814,0.6901,0.75521,0.66897,0.78557,0.6622,0.78088,0.58155,0.75231,0.73341,0.69799,0.57001,0.76168,0.66116,0.75089,0.76942,0.53906,0.73698,NaN
0.69182,0.72664,0.63497,0.60216,0.60856,0.69122,0.68981,0.87552,0.70208,0.71622,0.78445,0.71473,0.63549,0.68021,0.62656,0.77932,0.61042,0.78549,0.63705,0.71525,0.64591,0.64435,0.63028,0.74747,0.78973,0.70268,0.73973,0.68862,0.68542,0.63713,0.69754,0.74234,0.66205,0.75067,0.70737,0.61689,0.75379,0.62187,0.74018,0.80119,0.65588,0.65699,0.76674,0.67299,0.55952,0.58772,0.78244,0.5474,0.64799,0.75208,0.70484,0.69345,0.52262,0.76012,0.67976,0.61004,0.7131,0.78653,0.72604,0.73304,0.68564,0.8032,0.77254,0.79635,0.66004,0.68914,0.67403,0.69271,0.64799,0.73705,0.70938,0.71057,0.79286,0.74025,0.71205,0.59702,0.65632,0.70156,0.6099,0.71563,0.71042,0.5154,0.77292,0.78661,0.64293,0.61927,0.68199,0.73921,0.63921,0.76481,0.75104,0.82872,0.61949,0.74323,0.76012,0.79167,0.74278,0.75379,0.63348,0.78452,0.66987,0.77708,0.73244,0.78661,0.73177,0.66734,0.60789,0.68341,0.66629,0.63914,0.73125,0.68125,0.70677,0.79539,0.67351,0.68356,0.72403,0.7625,0.72716,0.68393,0.69427,0.81161,0.5971,0.66324,0.63609,0.54435,0.69271,0.82924,0.68125,0.63073,0.78862,0.69762,0.76057,0.67879,0.65528,0.69591,0.75573,0.66935,0.80372,0.66057,0.68906,0.58646,0.67924,0.67872,0.63229,0.72567,0.67106,0.81719,0.70015,0.64487,0.74807,0.52195,0.64591,0.60528,0.77768,0.62351,0.77411,0.59501,0.6933,0.79077,0.62396,0.71109,0.70588,0.70997,0.60908,0.70796,0.5901,0.78036,0.75379,0.71458,0.72865,0.82091,0.70231,0.73929,0.73132,0.75112,0.64234,0.63653,0.7157,0.7497,0.73668,0.69063,0.67612,0.68698,0.6308,0.62507,0.69896,0.71161,0.54182,0.71042,0.65521,0.82656,0.81942,0.7131,0.73304,0.56533,NaN
0.59241,0.64583,0.68854,0.72031,0.65484,0.72813,0.75171,0.65424,0.64851,0.775,0.70379,0.79226,0.71734,0.79539,0.57716,0.59955,0.58601,0.7349,0.68438,0.6532,0.684,0.6814,0.82969,0.65312,0.63289,0.76875,0.68601,0.70067,0.73289,0.76362,0.60945,0.72403,0.68437,0.64695,0.7401,0.72984,0.68132,0.56622,0.62708,0.72768,0.72507,0.67307,0.66823,0.66406,0.67247,0.70379,0.69018,0.80007,0.65171,0.6433,0.69278,0.6564,0.67202,0.62827,0.48036,0.75007,0.67188,0.74531,0.59955,0.69598,0.71838,0.64427,0.68445,0.60007,0.68445,0.58333,0.67969,0.81518,0.71525,0.58958,0.69122,0.66726,0.67039,0.70737,0.73438,0.65685,0.68594,0.71153,0.63862,0.64435,0.6933,0.49412,0.67976,0.61726,0.74859,0.66362,0.64077,0.60216,0.75841,0.64546,0.66101,0.73125,0.69077,0.72612,0.68557,0.6808,0.61719,0.68445,0.70789,0.68185,0.5974,0.66205,0.72976,0.66101,0.57299,0.77403,0.68021,0.63281,0.62001,0.70833,0.7756,0.6881,0.7907,0.75833,0.81146,0.63713,0.74844,0.56726,0.60781,0.66354,0.62195,0.65789,0.65692,0.70015,0.68341,0.5314,0.6558,0.75573,0.82247,0.76987,0.78385,0.7064,0.57679,0.58757,0.61734,0.68281,0.67507,0.60625,0.81875,0.64955,0.78966,0.75789,0.73698,0.60938,0.82351,0.74382,0.80484,0.63028,0.72247,0.77656,0.70893,0.57552,0.67344,0.73698,0.7125,0.71771,0.58393,0.7215,0.74062,0.6756,0.64018,0.64591,0.70737,0.70312,0.55952,0.70216,0.70632,0.68289,0.6907,0.83289,0.58237,0.69025,0.74859,0.68348,0.67879,0.71823,0.78966,0.73073,0.60052,0.69702,0.64546,0.63497,0.67344,0.64487,0.60729,0.58713,0.71726,0.63914,0.64851,0.6808,0.80789,0.67091,0.65126,0.73438,0.62098,0.59807,NaN
0.65506,0.65223,0.66369,0.79546,0.80781,0.71265,0.60156,0.67106,0.72054,0.76265,0.72582,0.76101,0.74874,0.70804,0.71793,0.62872,0.67262,0.66004,0.57202,0.7782,0.57478,0.54717,0.75796,0.6564,0.69226,0.6064,0.59851,0.67894,0.77679,0.73966,0.74382,0.78549,0.58765,0.76257,0.69442,0.76406,0.7157,0.81324,0.62723,0.73497,0.77195,0.71042,0.75067,0.72359,0.72455,0.59948,0.7131,0.70647,0.77686,0.83408,0.65112,0.75313,0.66875,0.52187,0.61176,0.67507,0.6939,0.72046,0.67574,0.76354,0.69115,0.59025,0.7407,0.62522,0.67507,0.68869,0.72046,0.6997,0.71644,0.62411,0.63095,0.59851,0.62664,0.64903,0.7689,0.6506,0.6465,0.80126,0.69189,0.67887,0.72574,0.59427,0.62366,0.57976,0.74219,0.66585,0.79375,0.70841,0.69174,0.64219,0.59241,0.6439,0.7375,0.78668,0.6,0.81012,0.63609,0.6032,0.67351,0.64955,0.60067,0.7247,0.74539,0.63289,0.48772,0.77299,0.63244,0.59859,0.60141,0.71057,0.70908,0.71533,0.77522,0.67932,0.72723,0.66198,0.78921,0.59658,0.63921,0.60223,0.5596,0.73914,0.76823,0.70938,0.78862,0.49405,0.74762,0.66942,0.66012,0.70856,0.75067,0.75937,0.5936,0.64695,0.74561,0.84234,0.73147,0.7064,0.69077,0.77247,0.69918,0.65804,0.72254,0.60015,0.64241,0.68757,0.73906,0.63876,0.68705,0.71421,0.57247,0.70379,0.79234,0.68713,0.66577,0.70536,0.65997,0.75677,0.63348,0.69018,0.43408,0.68237,0.80841,0.74077,0.64375,0.63549,0.64397,0.66101,0.6782,0.71741,0.53251,0.69249,0.73594,0.74271,0.7779,0.73192,0.78237,0.72775,0.66004,0.62813,0.81719,0.67887,0.67671,0.56481,0.76473,0.59665,0.68304,0.67976,0.76726,0.65699,0.74554,0.64501,0.60766,0.7189,0.67292,0.75833,NaN
0.6253,0.62872,0.59955,0.6907,0.6782,0.80476,0.71257,0.684,0.66265,0.67664,0.70856,0.65,0.5971,0.66577,0.47254,0.66354,0.62202,0.68966,0.62351,0.59531,0.57939,0.57366,0.64382,0.75476,0.77812,0.61101,0.71562,0.68043,0.65015,0.61198,0.68906,0.66927,0.62039,0.67969,0.65112,0.66257,0.61406,0.57098,0.6756,0.62604,0.73594,0.60893,0.76362,0.6157,0.51771,0.55841,0.59167,0.62671,0.63147,0.62619,0.63177,0.61726,0.51726,0.68914,0.55074,0.80469,0.78914,0.66882,0.76057,0.6256,0.66362,0.67091,0.63906,0.64859,0.60781,0.62872,0.68132,0.71057,0.58251,0.7006,0.64598,0.63438,0.725,0.67135,0.65164,0.60208,0.67507,0.64754,0.609,0.58661,0.58869,0.55513,0.61577,0.7125,0.59382,0.5715,0.58289,0.5974,0.5974,0.77195,0.66265,0.68289,0.58601,0.60275,0.71518,0.68557,0.58445,0.67344,0.6,0.69896,0.63028,0.62932,0.625,0.7,0.67463,0.60677,0.6506,0.67507,0.5654,0.63185,0.68661,0.59598,0.68296,0.65997,0.6631,0.58862,0.7282,0.62202,0.72507,0.74643,0.69859,0.65313,0.65841,0.74539,0.62865,0.48616,0.62619,0.69487,0.59911,0.74025,0.65737,0.62976,0.60342,0.73281,0.68147,0.58445,0.67984,0.58289,0.68289,0.67604,0.60692,0.65015,0.67299,0.61101,0.65327,0.59844,0.6907,0.70379,0.58958,0.67507,0.66354,0.51778,0.60945,0.59487,0.67976,0.60997,0.65104,0.57299,0.61726,0.64271,0.58557,0.6349,0.6151,0.63914,0.57664,0.7224,0.63296,0.71563,0.72031,0.61265,0.68088,0.71064,0.66257,0.59747,0.62106,0.77924,0.60365,0.56049,0.67716,0.70476,0.63757,0.59598,0.5782,0.64025,0.66205,0.50751,0.6564,0.65938,0.57812,0.61369,0.60015,0.66629,0.67478,0.62976,0.56935,0.60268,NaN
0.75863,0.6756,0.67976,0.66362,0.64799,0.6308,0.64487,0.72359,0.85744,0.59643,0.68356,0.68542,0.67626,0.63557,0.74129,0.76562,0.63452,0.67507,0.64747,0.6901,0.71585,0.71845,0.64174,0.75268,0.57917,0.6381,0.70104,0.59397,0.60744,0.61094,0.7026,0.68177,0.64435,0.6776,0.59695,0.64487,0.66198,0.70848,0.75476,0.7875,0.65885,0.62039,0.65945,0.77091,0.60521,0.60841,0.76875,0.53088,0.72939,0.65015,0.75677,0.65268,0.54018,0.67143,0.70179,0.72135,0.73393,0.71049,0.6814,0.67247,0.60632,0.75841,0.68385,0.659,0.69948,0.71935,0.73549,0.67827,0.67522,0.78289,0.70536,0.70417,0.63854,0.55781,0.69122,0.63125,0.57716,0.63817,0.71004,0.72723,0.75015,0.60409,0.77098,0.76042,0.67299,0.58088,0.67143,0.6651,0.59427,0.67612,0.72098,0.7808,0.59018,0.69546,0.70268,0.6189,0.75737,0.70885,0.60417,0.77396,0.63757,0.73765,0.71042,0.71354,0.73088,0.63802,0.6881,0.71674,0.68936,0.65685,0.62411,0.71161,0.584,0.66622,0.6381,0.63757,0.65112,0.71786,0.74174,0.66726,0.72463,0.73542,0.61778,0.63393,0.57865,0.63408,0.80327,0.75007,0.67932,0.68609,0.67507,0.67455,0.69926,0.62135,0.62001,0.67924,0.64963,0.62768,0.66205,0.55937,0.68192,0.60432,0.78445,0.65893,0.53869,0.66823,0.60112,0.73817,0.76146,0.56466,0.6875,0.57091,0.67299,0.62507,0.64018,0.60268,0.73438,0.61257,0.64539,0.76146,0.63036,0.6224,0.64844,0.6683,0.6933,0.66302,0.5965,0.68854,0.69323,0.72307,0.60796,0.70439,0.58237,0.69643,0.69918,0.70945,0.6724,0.70007,0.6782,0.71205,0.71362,0.73036,0.76049,0.67046,0.63601,0.70231,0.71369,0.65729,0.60521,0.60327,0.71057,0.61942,0.70186,0.79018,0.6006,0.64851,NaN
0.73051,0.74955,0.78914,0.68237,0.66362,0.6683,0.74487,0.69859,0.67619,0.7433,0.74501,0.75729,0.81793,0.83244,0.74338,0.60313,0.62723,0.66257,0.56622,0.75365,0.64085,0.5997,0.80737,0.64643,0.65729,0.60997,0.62917,0.60335,0.80536,0.80469,0.77448,0.77448,0.68185,0.7901,0.7657,0.67091,0.79948,0.76994,0.62039,0.84062,0.79427,0.74226,0.7907,0.69903,0.77604,0.69174,0.80313,0.74025,0.71168,0.82827,0.78385,0.85997,0.68393,0.62143,0.60283,0.66823,0.69018,0.82924,0.57827,0.87768,0.7032,0.66778,0.81823,0.68192,0.8026,0.6933,0.77299,0.67515,0.87835,0.60164,0.69494,0.69271,0.74479,0.68906,0.72872,0.66979,0.59903,0.7965,0.72359,0.70119,0.82827,0.57284,0.71786,0.69479,0.76987,0.65796,0.8433,0.7651,0.6776,0.62612,0.70536,0.69643,0.75268,0.84546,0.62039,0.81577,0.70112,0.70573,0.80104,0.68958,0.6157,0.83452,0.90833,0.73542,0.55484,0.84323,0.74955,0.69487,0.66436,0.7808,0.67932,0.81994,0.73713,0.74018,0.72768,0.7532,0.74174,0.62411,0.61674,0.55789,0.57775,0.77917,0.74487,0.77143,0.73073,0.53408,0.78452,0.76257,0.72619,0.73296,0.84382,0.71518,0.63988,0.59948,0.62939,0.84174,0.70379,0.70893,0.82455,0.8,0.75275,0.70432,0.72507,0.61518,0.74598,0.7651,0.76362,0.77567,0.74583,0.69903,0.62187,0.63237,0.70424,0.77507,0.72247,0.69955,0.66875,0.75945,0.68497,0.75104,0.49702,0.8151,0.87031,0.83393,0.63497,0.7026,0.71629,0.63542,0.70573,0.82932,0.62046,0.6596,0.76049,0.8308,0.83251,0.71257,0.87135,0.7282,0.72612,0.71935,0.76987,0.66682,0.75841,0.57984,0.66726,0.61793,0.80432,0.72292,0.75208,0.7064,0.77932,0.70588,0.65811,0.71205,0.73705,0.75476,NaN
0.58705,0.62515,0.73036,0.80379,0.75082,0.73036,0.75082,0.64591,0.6256,0.73348,0.72656,0.77262,0.72448,0.7631,0.6282,0.52783,0.61205,0.61525,0.56057,0.70126,0.6349,0.64583,0.79129,0.66161,0.66949,0.65432,0.62887,0.65573,0.69018,0.74814,0.65543,0.73147,0.73244,0.68668,0.63713,0.70603,0.67106,0.64226,0.52307,0.70908,0.69501,0.57426,0.67463,0.73713,0.62679,0.69561,0.66845,0.84591,0.76198,0.71935,0.68772,0.74196,0.68363,0.57738,0.53438,0.71168,0.68348,0.77567,0.62455,0.7503,0.6404,0.63296,0.68356,0.57924,0.75856,0.62515,0.66629,0.74122,0.7026,0.50432,0.64851,0.70283,0.62574,0.59189,0.60744,0.59866,0.63921,0.82507,0.67091,0.62039,0.63393,0.57314,0.64643,0.53824,0.71332,0.62403,0.67426,0.61272,0.72522,0.56957,0.66518,0.62411,0.68363,0.74174,0.63051,0.67768,0.56004,0.58043,0.61324,0.58929,0.54338,0.7006,0.7372,0.58199,0.55216,0.71585,0.7314,0.66629,0.52716,0.71265,0.69539,0.69226,0.79278,0.63452,0.84077,0.66644,0.69129,0.58601,0.62567,0.53244,0.53966,0.65699,0.72374,0.72113,0.7096,0.49271,0.7131,0.64025,0.81726,0.75737,0.6715,0.73363,0.63393,0.56793,0.61302,0.75379,0.71987,0.63036,0.74598,0.75595,0.82507,0.75997,0.6715,0.46786,0.77455,0.76481,0.88832,0.66257,0.63929,0.76213,0.59658,0.63921,0.65692,0.66317,0.63557,0.7064,0.54449,0.71228,0.62932,0.63929,0.56935,0.6971,0.73564,0.78036,0.55759,0.73147,0.73549,0.68512,0.66793,0.71935,0.64903,0.59115,0.69457,0.73467,0.72344,0.71525,0.71585,0.77254,0.70171,0.69509,0.70707,0.58289,0.75275,0.65424,0.68244,0.56406,0.71935,0.72887,0.66845,0.6683,0.7131,0.60945,0.61153,0.62723,0.59092,0.66071,NaN
0.69762,0.64792,0.775,0.75573,0.75588,0.68854,0.66213,0.73445,0.82143,0.70417,0.72775,0.77768,0.74129,0.70893,0.69487,0.66726,0.58914,0.64531,0.53958,0.73549,0.58609,0.54494,0.64948,0.66667,0.70268,0.64583,0.69018,0.65484,0.67143,0.74382,0.83549,0.71778,0.67708,0.78549,0.63281,0.75588,0.70737,0.87768,0.6625,0.81726,0.63549,0.70952,0.74844,0.78177,0.6131,0.64754,0.70476,0.65112,0.71213,0.72351,0.73341,0.70432,0.68244,0.56057,0.64702,0.63237,0.75417,0.84948,0.72351,0.80848,0.59234,0.7099,0.76049,0.64487,0.80424,0.65521,0.73698,0.74539,0.73296,0.62813,0.69122,0.6433,0.64955,0.60007,0.70833,0.57039,0.59115,0.78341,0.58132,0.81518,0.75476,0.58996,0.79122,0.65268,0.70275,0.52612,0.79182,0.65112,0.71466,0.734,0.70372,0.66979,0.62307,0.75632,0.73869,0.69851,0.66823,0.54799,0.60893,0.74435,0.59219,0.85164,0.73705,0.67455,0.63862,0.63653,0.69271,0.69635,0.71272,0.73958,0.71935,0.78185,0.67924,0.64271,0.71979,0.68609,0.75885,0.6631,0.73073,0.59688,0.70737,0.78393,0.76629,0.70119,0.63028,0.53244,0.87976,0.70156,0.69643,0.71882,0.71719,0.77619,0.74449,0.72299,0.73088,0.79635,0.71674,0.61979,0.73854,0.73601,0.74487,0.67768,0.80156,0.54479,0.65893,0.76987,0.6965,0.77716,0.74747,0.6349,0.67351,0.6026,0.76198,0.62031,0.61979,0.57292,0.75789,0.60484,0.69063,0.70372,0.60372,0.71466,0.7907,0.82292,0.74807,0.66778,0.68653,0.63705,0.65424,0.70268,0.63757,0.6465,0.66525,0.74182,0.79754,0.77656,0.63966,0.77344,0.78281,0.65744,0.81525,0.60268,0.86198,0.66257,0.76562,0.60692,0.78705,0.6933,0.59747,0.67664,0.71518,0.68028,0.80647,0.79479,0.65848,0.6814,NaN
0.63036,0.67768,0.77039,0.73237,0.62001,0.64643,0.77939,0.67344,0.71042,0.71518,0.73549,0.79182,0.71778,0.76354,0.7151,0.5814,0.63646,0.7407,0.64122,0.74754,0.67507,0.74018,0.72612,0.6808,0.56682,0.74747,0.65119,0.68132,0.59583,0.70171,0.66838,0.784,0.79747,0.7215,0.6407,0.59293,0.79963,0.69167,0.66414,0.82202,0.64754,0.58304,0.73445,0.74591,0.62307,0.79501,0.73452,0.67448,0.68341,0.65938,0.73713,0.65387,0.70595,0.59345,0.5933,0.6215,0.62455,0.75737,0.71562,0.72783,0.71585,0.78028,0.81838,0.66615,0.71213,0.65893,0.66987,0.8,0.65945,0.67664,0.61667,0.74286,0.66369,0.69546,0.66622,0.71682,0.56466,0.7151,0.59219,0.84792,0.83437,0.59144,0.75833,0.63244,0.71376,0.71094,0.6997,0.634,0.68088,0.65751,0.68021,0.70893,0.65595,0.76094,0.74866,0.7125,0.73237,0.66213,0.59807,0.66473,0.64382,0.81875,0.71161,0.62932,0.65781,0.64025,0.71205,0.70737,0.67359,0.72455,0.66979,0.78229,0.6651,0.74018,0.82143,0.60647,0.66674,0.60208,0.62299,0.63289,0.65573,0.80432,0.57939,0.62158,0.60275,0.56205,0.75,0.73757,0.81042,0.72344,0.7782,0.76533,0.71786,0.6465,0.59799,0.72299,0.75365,0.60268,0.78705,0.57202,0.82135,0.66979,0.87507,0.60268,0.70208,0.80275,0.75439,0.72552,0.73036,0.69903,0.83452,0.57612,0.75112,0.71882,0.60685,0.7308,0.72202,0.70335,0.72247,0.76369,0.725,0.7215,0.66109,0.68393,0.70387,0.73713,0.73802,0.69182,0.74963,0.78229,0.64844,0.64382,0.63876,0.69658,0.71362,0.68757,0.709,0.7907,0.72612,0.73199,0.67314,0.64167,0.72091,0.75781,0.68914,0.69591,0.79167,0.63869,0.55536,0.65312,0.77292,0.67448,0.70484,0.7433,0.57783,0.64241,NaN
